homology_cluster_id,gene_name,gene_type,genome_id,physical_cluster_id
5159,2020_KMC-20W-1-15m-1_bin.150.purify_k141_189927_6,candidate,2020_KMC-20W-1-15m-1_bin.150.purify_k141_189927,2020_KMC-20W-1-15m-1_bin.150.purify_k141_189927_2328-5369
5160,2020_KMC-20W-1-23m-1_bin.285.purify_k141_294303_6,candidate,2020_KMC-20W-1-23m-1_bin.285.purify_k141_294303,2020_KMC-20W-1-23m-1_bin.285.purify_k141_294303_7690-8924
5161,2020_LU-w10_bin.136.purify_k141_551315_14,known_defense,2020_LU-w10_bin.136.purify_k141_551315,2020_LU-w10_bin.136.purify_k141_551315_11788-14077
5161,2021-SD-W73_bin.28.purify_k127_628376_3,known_defense,2021-SD-W73_bin.28.purify_k127_628376,2021-SD-W73_bin.28.purify_k127_628376_398-2678
5162,2020_LU-w9_bin.54.purify_k141_641017_3,candidate,2020_LU-w9_bin.54.purify_k141_641017,2020_LU-w9_bin.54.purify_k141_641017_2190-4639
5163,2020_NMC-W-8-20m-1_bin.65.purify_k141_287767_3,candidate,2020_NMC-W-8-20m-1_bin.65.purify_k141_287767,2020_NMC-W-8-20m-1_bin.65.purify_k141_287767_512-2760
5164,HS-14-2_bin.4.purify_k141_9538_4,candidate,HS-14-2_bin.4.purify_k141_9538,HS-14-2_bin.4.purify_k141_9538_2019-3999
5165,2020_QJH-W1_bin.56.purify_k141_1541907_85,candidate,2020_QJH-W1_bin.56.purify_k141_1541907,2020_QJH-W1_bin.56.purify_k141_1541907_89466-97296
5166,2020_YBJSD-W-3_bin.283.purify_k141_336620_20,candidate,2020_YBJSD-W-3_bin.283.purify_k141_336620,2020_YBJSD-W-3_bin.283.purify_k141_336620_21503-23930
5167,2020_ZJZBSD-04-3_bin.114.purify_k141_5114_2,known_defense,2020_ZJZBSD-04-3_bin.114.purify_k141_5114,2020_ZJZBSD-04-3_bin.114.purify_k141_5114_321-2544
5167,2021-DTH-W5_bin.22.purify_k127_2557446_2,known_defense,2021-DTH-W5_bin.22.purify_k127_2557446,2021-DTH-W5_bin.22.purify_k127_2557446_313-1890
5167,2021-DTH-W6_bin.57.purify_k141_1323562_16,known_defense,2021-DTH-W6_bin.57.purify_k141_1323562,2021-DTH-W6_bin.57.purify_k141_1323562_7695-15253
5167,2021-ZJZBSD-W53_bin.66.purify_k127_1281696_2,known_defense,2021-ZJZBSD-W53_bin.66.purify_k127_1281696,2021-ZJZBSD-W53_bin.66.purify_k127_1281696_878-2232
5168,2021-BC-W01_bin.23.purify_k127_2380830_3,candidate,2021-BC-W01_bin.23.purify_k127_2380830,2021-BC-W01_bin.23.purify_k127_2380830_164-3111
5169,2021-BQZBHK-W2_bin.94.purify_k127_243430_5,candidate,2021-BQZBHK-W2_bin.94.purify_k127_243430,2021-BQZBHK-W2_bin.94.purify_k127_243430_177-3351
5170,2021-DTH-W4_bin.131.purify_k127_4230087_9,known_defense,2021-DTH-W4_bin.131.purify_k127_4230087,2021-DTH-W4_bin.131.purify_k127_4230087_5602-7474
5170,2021-DTH-W6_bin.57.purify_k141_1323562_11,candidate,2021-DTH-W6_bin.57.purify_k141_1323562,2021-DTH-W6_bin.57.purify_k141_1323562_7695-15253
5171,2021-DTH-W4_bin.142.purify_k127_2090804_1,known_defense,2021-DTH-W4_bin.142.purify_k127_2090804,2021-DTH-W4_bin.142.purify_k127_2090804_1-3518
5172,2021-HHSDK-W2_bin.55.purify_k127_1838819_3,candidate,2021-HHSDK-W2_bin.55.purify_k127_1838819,2021-HHSDK-W2_bin.55.purify_k127_1838819_3-1866
5173,2020_CN-DB-w-2_bin.182.purify_k141_627219_1,candidate,2020_CN-DB-w-2_bin.182.purify_k141_627219,2020_CN-DB-w-2_bin.182.purify_k141_627219_3-1722
5173,2021-SLHSD-W3_bin.27.purify_k141_661399_11,candidate,2021-SLHSD-W3_bin.27.purify_k141_661399,2021-SLHSD-W3_bin.27.purify_k141_661399_5589-7335
5174,2021-TLHSD-W3_bin.273.purify_k141_4154256_7,known_defense,2021-TLHSD-W3_bin.273.purify_k141_4154256,2021-TLHSD-W3_bin.273.purify_k141_4154256_5822-7594
5174,2021-TMRSD-W3_bin.273.purify_k141_4154256_7,known_defense,2021-TMRSD-W3_bin.273.purify_k141_4154256,2021-TMRSD-W3_bin.273.purify_k141_4154256_5822-7594
5175,2021-YKS-W1_bin.15.purify_k127_127933_2,candidate,2021-YKS-W1_bin.15.purify_k127_127933,2021-YKS-W1_bin.15.purify_k127_127933_1-1292
5176,2021-ZJZB-W1_bin.79.purify_k127_3550147_5,candidate,2021-ZJZB-W1_bin.79.purify_k127_3550147,2021-ZJZB-W1_bin.79.purify_k127_3550147_1522-2854
5177,BYBC-W1_bin.150.purify_k141_40097_7,candidate,BYBC-W1_bin.150.purify_k141_40097,BYBC-W1_bin.150.purify_k141_40097_4131-5762
5178,HS-20-2_bin.20.purify_k141_248932_10,known_defense,HS-20-2_bin.20.purify_k141_248932,HS-20-2_bin.20.purify_k141_248932_6164-7862
5178,HS-40-3_bin.4.purify_k141_82856_3,candidate,HS-40-3_bin.4.purify_k141_82856,HS-40-3_bin.4.purify_k141_82856_455-2153
5179,HS-26-1_bin.22.purify_k141_73621_16,candidate,HS-26-1_bin.22.purify_k141_73621,HS-26-1_bin.22.purify_k141_73621_15614-19455
5180,2020_BGBMC-20W-2-1_bin.12.purify_k141_157738_4,known_defense,2020_BGBMC-20W-2-1_bin.12.purify_k141_157738,2020_BGBMC-20W-2-1_bin.12.purify_k141_157738_2496-8798
5180,2020_DQZB-w5_bin.179.purify_k141_704496_8,known_defense,2020_DQZB-w5_bin.179.purify_k141_704496,2020_DQZB-w5_bin.179.purify_k141_704496_5745-7440
5180,2020_YBJSD-W-3_bin.89.purify_k141_1985470_6,candidate,2020_YBJSD-W-3_bin.89.purify_k141_1985470,2020_YBJSD-W-3_bin.89.purify_k141_1985470_3933-5734
5181,2020_CBL-w4_bin.95.purify_k141_1220594_6,known_defense,2020_CBL-w4_bin.95.purify_k141_1220594,2020_CBL-w4_bin.95.purify_k141_1220594_120-6078
5182,2020_CN-N-W-1_bin.40.purify_k141_23590_5,candidate,2020_CN-N-W-1_bin.40.purify_k141_23590,2020_CN-N-W-1_bin.40.purify_k141_23590_1725-6480
5183,2020_CN-N-W-3_bin.69.purify_k141_905536_32,candidate,2020_CN-N-W-3_bin.69.purify_k141_905536,2020_CN-N-W-3_bin.69.purify_k141_905536_32971-35457
5184,2020_GMZ14-W1_bin.36.purify_k141_1014869_29,known_defense,2020_GMZ14-W1_bin.36.purify_k141_1014869,2020_GMZ14-W1_bin.36.purify_k141_1014869_24383-27835
5185,2020_JC-20W-1-0m-1_bin.84.purify_k141_11042_3,known_defense,2020_JC-20W-1-0m-1_bin.84.purify_k141_11042,2020_JC-20W-1-0m-1_bin.84.purify_k141_11042_127-1380
5185,2020_JC-20W-1-23m-1_bin.49.purify_k141_258640_3,known_defense,2020_JC-20W-1-23m-1_bin.49.purify_k141_258640,2020_JC-20W-1-23m-1_bin.49.purify_k141_258640_127-1380
5185,2020_NRPC-20W-1-10m-1_bin.60.purify_k141_464041_2,known_defense,2020_NRPC-20W-1-10m-1_bin.60.purify_k141_464041,2020_NRPC-20W-1-10m-1_bin.60.purify_k141_464041_472-1725
5185,2020_NRPC-20W-3-1_bin.105.purify_k141_934902_2,candidate,2020_NRPC-20W-3-1_bin.105.purify_k141_934902,2020_NRPC-20W-3-1_bin.105.purify_k141_934902_318-1571
5186,2019_TBCBL-01_bin.39.purify_k141_217029_6,known_defense,2019_TBCBL-01_bin.39.purify_k141_217029,2019_TBCBL-01_bin.39.purify_k141_217029_3731-4817
5186,2020_CE-D-W-2_bin.137.purify_k141_171467_4,known_defense,2020_CE-D-W-2_bin.137.purify_k141_171467,2020_CE-D-W-2_bin.137.purify_k141_171467_2128-5258
5186,2020_CRC-20W-2-1_bin.192.purify_k141_610272_1,known_defense,2020_CRC-20W-2-1_bin.192.purify_k141_610272,2020_CRC-20W-2-1_bin.192.purify_k141_610272_3-2281
5186,2020_DTH-6-1-W1_bin.70.purify_k141_384999_3,candidate,2020_DTH-6-1-W1_bin.70.purify_k141_384999,2020_DTH-6-1-W1_bin.70.purify_k141_384999_566-1793
5186,2020_JC-20W-1-0m-1_bin.93.purify_k141_121935_3,known_defense,2020_JC-20W-1-0m-1_bin.93.purify_k141_121935,2020_JC-20W-1-0m-1_bin.93.purify_k141_121935_1022-5797
5186,2020_JC-20W-1-10m-1_bin.9.purify_k141_135240_4,known_defense,2020_JC-20W-1-10m-1_bin.9.purify_k141_135240,2020_JC-20W-1-10m-1_bin.9.purify_k141_135240_1290-3356
5186,2020_KMC-20W-1-10m-1_bin.136.purify_k141_96877_15,known_defense,2020_KMC-20W-1-10m-1_bin.136.purify_k141_96877,2020_KMC-20W-1-10m-1_bin.136.purify_k141_96877_15800-18173
5186,2020_LU-w2_bin.70.purify_k141_2194252_12,known_defense,2020_LU-w2_bin.70.purify_k141_2194252,2020_LU-w2_bin.70.purify_k141_2194252_11779-15501
5186,2020_PC-20W-1-10m-1_bin.106.purify_k141_713484_4,candidate,2020_PC-20W-1-10m-1_bin.106.purify_k141_713484,2020_PC-20W-1-10m-1_bin.106.purify_k141_713484_4086-5208
5186,2021-KMC-LBM1_bin.6.purify_k141_137580_2,known_defense,2021-KMC-LBM1_bin.6.purify_k141_137580,2021-KMC-LBM1_bin.6.purify_k141_137580_545-5252
5186,2021-ND-W6_bin.134.purify_k141_1343541_4,known_defense,2021-ND-W6_bin.134.purify_k141_1343541,2021-ND-W6_bin.134.purify_k141_1343541_1162-5525
5186,2021-NRPC-LBM2_bin.17.purify_k141_164262_2,candidate,2021-NRPC-LBM2_bin.17.purify_k141_164262,2021-NRPC-LBM2_bin.17.purify_k141_164262_106-1174
5187,2020_JC-20W-1-23m-1_bin.129.purify_k141_1424631_7,known_defense,2020_JC-20W-1-23m-1_bin.129.purify_k141_1424631,2020_JC-20W-1-23m-1_bin.129.purify_k141_1424631_9384-11280
5187,2021-BQZBHK-W2_bin.31.purify_k127_503819_14,candidate,2021-BQZBHK-W2_bin.31.purify_k127_503819,2021-BQZBHK-W2_bin.31.purify_k127_503819_16301-18197
5187,2021-BQZBHK-W6_bin.194.purify_k127_1482618_4,candidate,2021-BQZBHK-W6_bin.194.purify_k127_1482618,2021-BQZBHK-W6_bin.194.purify_k127_1482618_1782-2171
5187,2021-CE-W1_bin.60.purify_k127_1056203_3,candidate,2021-CE-W1_bin.60.purify_k127_1056203,2021-CE-W1_bin.60.purify_k127_1056203_435-2352
5187,2021-ND-W1_bin.62.purify_k141_2254141_11,known_defense,2021-ND-W1_bin.62.purify_k141_2254141,2021-ND-W1_bin.62.purify_k141_2254141_12674-14333
5188,2020_NMC-W-5-1_bin.130.purify_k141_521861_1,candidate,2020_NMC-W-5-1_bin.130.purify_k141_521861,2020_NMC-W-5-1_bin.130.purify_k141_521861_3-1468
5188,2020_NMC-W-8-25m-1_bin.94.purify_k141_121690_4,candidate,2020_NMC-W-8-25m-1_bin.94.purify_k141_121690,2020_NMC-W-8-25m-1_bin.94.purify_k141_121690_420-3219
5188,2020_NMC-W-8-35m-1_bin.75.purify_k141_51525_4,candidate,2020_NMC-W-8-35m-1_bin.75.purify_k141_51525,2020_NMC-W-8-35m-1_bin.75.purify_k141_51525_1898-3429
5189,2020_PC-20W-1-0m-1_bin.99.purify_k141_112146_2,candidate,2020_PC-20W-1-0m-1_bin.99.purify_k141_112146,2020_PC-20W-1-0m-1_bin.99.purify_k141_112146_2423-5541
5189,2020_YZYC-20W-1-20m-1_bin.76.purify_k141_311535_2,candidate,2020_YZYC-20W-1-20m-1_bin.76.purify_k141_311535,2020_YZYC-20W-1-20m-1_bin.76.purify_k141_311535_1190-3792
5189,2020_YZYC-20W-1-30m-1_bin.39.purify_k141_121958_22,candidate,2020_YZYC-20W-1-30m-1_bin.39.purify_k141_121958,2020_YZYC-20W-1-30m-1_bin.39.purify_k141_121958_19701-23414
5190,2020_PC-20W-1-17m-1_bin.37.purify_k141_176302_2,known_defense,2020_PC-20W-1-17m-1_bin.37.purify_k141_176302,2020_PC-20W-1-17m-1_bin.37.purify_k141_176302_718-2350
5191,2020_QHH15-W1_bin.48.purify_k141_983761_1,known_defense,2020_QHH15-W1_bin.48.purify_k141_983761,2020_QHH15-W1_bin.48.purify_k141_983761_173-2144
5192,2021-LU-W1_bin.79.purify_k127_3169621_2,known_defense,2021-LU-W1_bin.79.purify_k127_3169621,2021-LU-W1_bin.79.purify_k127_3169621_302-2647
5192,2021-ZJZBSD-W53_bin.35.purify_k127_171128_9,known_defense,2021-ZJZBSD-W53_bin.35.purify_k127_171128,2021-ZJZBSD-W53_bin.35.purify_k127_171128_13690-15456
5193,2021-QHH-W9_bin.106.purify_k141_197999_3,candidate,2021-QHH-W9_bin.106.purify_k141_197999,2021-QHH-W9_bin.106.purify_k141_197999_399-2491
5193,2021-YMQ2-W1_bin.48.purify_k141_493423_3,candidate,2021-YMQ2-W1_bin.48.purify_k141_493423,2021-YMQ2-W1_bin.48.purify_k141_493423_399-2491
5194,2021-SD-W41_bin.104.purify_k127_1995424_3,candidate,2021-SD-W41_bin.104.purify_k127_1995424,2021-SD-W41_bin.104.purify_k127_1995424_3470-5737
5195,2021-SD-W73_bin.164.purify_k127_4084693_3,known_defense,2021-SD-W73_bin.164.purify_k127_4084693,2021-SD-W73_bin.164.purify_k127_4084693_985-2672
5196,2021-SLHSD-W2_bin.98.purify_k141_1329424_11,known_defense,2021-SLHSD-W2_bin.98.purify_k141_1329424,2021-SLHSD-W2_bin.98.purify_k141_1329424_11313-13089
5197,2021-ZJZB-W22_bin.28.purify_k127_10415_2,candidate,2021-ZJZB-W22_bin.28.purify_k127_10415,2021-ZJZB-W22_bin.28.purify_k127_10415_1-2303
5198,BYBC-W1_bin.159.purify_k141_1774053_6,candidate,BYBC-W1_bin.159.purify_k141_1774053,BYBC-W1_bin.159.purify_k141_1774053_1691-3434
5199,H4-1_bin.85.purify_k141_10168_length_1408_cov_123.4893_1,candidate,H4-1_bin.85.purify_k141_10168_length_1408_cov_123.4893,H4-1_bin.85.purify_k141_10168_length_1408_cov_123.4893_1-1408
5200,HS-44-1_bin.10.purify_k141_84176_3,candidate,HS-44-1_bin.10.purify_k141_84176,HS-44-1_bin.10.purify_k141_84176_380-2668
5201,2019_zjzb-7_bin.12.purify_k141_213099_2,known_defense,2019_zjzb-7_bin.12.purify_k141_213099,2019_zjzb-7_bin.12.purify_k141_213099_2-1743
5202,2020_CBL-w4_bin.39.purify_k141_3070568_2,candidate,2020_CBL-w4_bin.39.purify_k141_3070568,2020_CBL-w4_bin.39.purify_k141_3070568_455-2271
5203,2020_CC-20W-1-0m-1_bin.172.purify_k141_1342088_3,known_defense,2020_CC-20W-1-0m-1_bin.172.purify_k141_1342088,2020_CC-20W-1-0m-1_bin.172.purify_k141_1342088_461-2925
5203,2020_DQZB-w5_bin.73.purify_k141_300671_3,known_defense,2020_DQZB-w5_bin.73.purify_k141_300671,2020_DQZB-w5_bin.73.purify_k141_300671_110-3251
5203,2020_GMZ13-W1_bin.124.purify_k141_1992005_2,known_defense,2020_GMZ13-W1_bin.124.purify_k141_1992005,2020_GMZ13-W1_bin.124.purify_k141_1992005_57-2152
5203,2020_LU-w10_bin.46.purify_k141_2696453_2,known_defense,2020_LU-w10_bin.46.purify_k141_2696453,2020_LU-w10_bin.46.purify_k141_2696453_1273-5771
5203,2020_NRPC-20W-1-2.5m-1_bin.52.purify_k141_695406_2,known_defense,2020_NRPC-20W-1-2.5m-1_bin.52.purify_k141_695406,2020_NRPC-20W-1-2.5m-1_bin.52.purify_k141_695406_1-3010
5203,2020_QJH-W1_bin.6.purify_k141_902483_64,known_defense,2020_QJH-W1_bin.6.purify_k141_902483,2020_QJH-W1_bin.6.purify_k141_902483_50762-54839
5203,2021-BQZBHK-W6_bin.63.purify_k127_538569_3,candidate,2021-BQZBHK-W6_bin.63.purify_k127_538569,2021-BQZBHK-W6_bin.63.purify_k127_538569_898-2576
5203,2021-SD-W41_bin.142.purify_k127_2215564_15,candidate,2021-SD-W41_bin.142.purify_k127_2215564,2021-SD-W41_bin.142.purify_k127_2215564_19904-22393
5204,2020_CE-N-W-2_bin.34.purify_k141_146934_8,candidate,2020_CE-N-W-2_bin.34.purify_k141_146934,2020_CE-N-W-2_bin.34.purify_k141_146934_5971-8717
5204,2021-CBL-W1_bin.9.purify_k127_1469249_5,known_defense,2021-CBL-W1_bin.9.purify_k127_1469249,2021-CBL-W1_bin.9.purify_k127_1469249_3711-6606
5204,CE-B-W-2_bin.154.purify_k141_865828_8,candidate,CE-B-W-2_bin.154.purify_k141_865828,CE-B-W-2_bin.154.purify_k141_865828_5971-8717
5205,2020_CN-B-W-1_bin.92.purify_k141_948483_2,known_defense,2020_CN-B-W-1_bin.92.purify_k141_948483,2020_CN-B-W-1_bin.92.purify_k141_948483_351-2176
5206,2020_DQZB-w6_bin.98.purify_k141_4572815_2,known_defense,2020_DQZB-w6_bin.98.purify_k141_4572815,2020_DQZB-w6_bin.98.purify_k141_4572815_549-2308
5207,2020_DTH5-W1_bin.66.purify_k141_27162_4,known_defense,2020_DTH5-W1_bin.66.purify_k141_27162,2020_DTH5-W1_bin.66.purify_k141_27162_1278-3821
5208,2020_GMZ-9-w1_bin.79.purify_k141_226225_8,known_defense,2020_GMZ-9-w1_bin.79.purify_k141_226225,2020_GMZ-9-w1_bin.79.purify_k141_226225_9350-11736
5208,2021-JSW-W1_bin.74.purify_k141_560271_70,known_defense,2021-JSW-W1_bin.74.purify_k141_560271,2021-JSW-W1_bin.74.purify_k141_560271_72670-76658
5208,2021-ND-W5_bin.120.purify_k141_769494_71,known_defense,2021-ND-W5_bin.120.purify_k141_769494,2021-ND-W5_bin.120.purify_k141_769494_72694-76683
5209,2019_bqzb-4_bin.60.purify_k141_207665_19,candidate,2019_bqzb-4_bin.60.purify_k141_207665,2019_bqzb-4_bin.60.purify_k141_207665_23239-26187
5209,2019_TBLSH-01_bin.73.purify_k141_724393_26,candidate,2019_TBLSH-01_bin.73.purify_k141_724393,2019_TBLSH-01_bin.73.purify_k141_724393_25899-28849
5209,2019_TBLSH-03_bin.64.purify_k141_596042_11,candidate,2019_TBLSH-03_bin.64.purify_k141_596042,2019_TBLSH-03_bin.64.purify_k141_596042_12125-15075
5209,2020_BGBMC-20W-1-5m-1_bin.92.purify_k141_210266_2,candidate,2020_BGBMC-20W-1-5m-1_bin.92.purify_k141_210266,2020_BGBMC-20W-1-5m-1_bin.92.purify_k141_210266_549-3436
5209,2020_CE-20W-1-5m-1_bin.64.purify_k141_1167481_2,candidate,2020_CE-20W-1-5m-1_bin.64.purify_k141_1167481,2020_CE-20W-1-5m-1_bin.64.purify_k141_1167481_534-3421
5209,2020_CE-B-W-1_bin.131.purify_k141_627560_2,candidate,2020_CE-B-W-1_bin.131.purify_k141_627560,2020_CE-B-W-1_bin.131.purify_k141_627560_894-3781
5209,2020_CN-D-w-2_bin.72.purify_k141_684607_5,known_defense,2020_CN-D-w-2_bin.72.purify_k141_684607,2020_CN-D-w-2_bin.72.purify_k141_684607_3345-6291
5209,2020_CN-N-W-3_bin.145.purify_k141_205359_7,candidate,2020_CN-N-W-3_bin.145.purify_k141_205359,2020_CN-N-W-3_bin.145.purify_k141_205359_5221-8167
5209,2020_DQZB-w8_bin.142.purify_k141_2232755_17,candidate,2020_DQZB-w8_bin.142.purify_k141_2232755,2020_DQZB-w8_bin.142.purify_k141_2232755_15169-18067
5209,2020_GHH17-W1_bin.139.purify_k141_258673_2,candidate,2020_GHH17-W1_bin.139.purify_k141_258673,2020_GHH17-W1_bin.139.purify_k141_258673_694-2945
5209,2020_JC-20W-1-23m-1_bin.3.purify_k141_939746_2,candidate,2020_JC-20W-1-23m-1_bin.3.purify_k141_939746,2020_JC-20W-1-23m-1_bin.3.purify_k141_939746_3-2845
5209,2020_NMC-W-2-1_bin.96.purify_k141_124177_2,candidate,2020_NMC-W-2-1_bin.96.purify_k141_124177,2020_NMC-W-2-1_bin.96.purify_k141_124177_970-3857
5209,2020_NMC-W-7-1_bin.56.purify_k141_323462_2,candidate,2020_NMC-W-7-1_bin.56.purify_k141_323462,2020_NMC-W-7-1_bin.56.purify_k141_323462_970-3857
5209,2020_QHH13-W1_bin.26.purify_k141_1447166_7,candidate,2020_QHH13-W1_bin.26.purify_k141_1447166,2020_QHH13-W1_bin.26.purify_k141_1447166_5836-8087
5209,2020_QHH2-W1_bin.74.purify_k141_1112803_7,candidate,2020_QHH2-W1_bin.74.purify_k141_1112803,2020_QHH2-W1_bin.74.purify_k141_1112803_5836-8087
5209,2020_YMH1-W1_bin.82.purify_k141_49554_31,candidate,2020_YMH1-W1_bin.82.purify_k141_49554,2020_YMH1-W1_bin.82.purify_k141_49554_33248-36194
5209,2020_YZYC-20W-1-10m-1_bin.21.purify_k141_197334_13,candidate,2020_YZYC-20W-1-10m-1_bin.21.purify_k141_197334,2020_YZYC-20W-1-10m-1_bin.21.purify_k141_197334_12232-15119
5209,2021-DTH-W6_bin.43.purify_k141_588040_24,candidate,2021-DTH-W6_bin.43.purify_k141_588040,2021-DTH-W6_bin.43.purify_k141_588040_29525-32424
5209,2021-DTH-W6_bin.99.purify_k141_2543581_6,candidate,2021-DTH-W6_bin.99.purify_k141_2543581,2021-DTH-W6_bin.99.purify_k141_2543581_3236-6184
5209,2021-QHH-W11_bin.99.purify_k141_475411_2,candidate,2021-QHH-W11_bin.99.purify_k141_475411,2021-QHH-W11_bin.99.purify_k141_475411_694-2945
5209,2021-QHH-W4_bin.57.purify_k141_974678_7,candidate,2021-QHH-W4_bin.57.purify_k141_974678,2021-QHH-W4_bin.57.purify_k141_974678_5836-8087
5209,2021-SLCB-W1_bin.121.purify_k127_128490_2,candidate,2021-SLCB-W1_bin.121.purify_k127_128490,2021-SLCB-W1_bin.121.purify_k127_128490_405-3292
5210,2020_JNYC-20W-1-100m-1_bin.118.purify_k141_1230634_3,known_defense,2020_JNYC-20W-1-100m-1_bin.118.purify_k141_1230634,2020_JNYC-20W-1-100m-1_bin.118.purify_k141_1230634_268-3434
5210,2020_JNYC-20W-2-1_bin.8.purify_k141_1110434_3,known_defense,2020_JNYC-20W-2-1_bin.8.purify_k141_1110434,2020_JNYC-20W-2-1_bin.8.purify_k141_1110434_1974-5140
5211,2020_LU-w10_bin.109.purify_k141_3004374_7,known_defense,2020_LU-w10_bin.109.purify_k141_3004374,2020_LU-w10_bin.109.purify_k141_3004374_3052-7197
5212,2020_NMC-W-1-1_bin.57.purify_k141_270423_280,known_defense,2020_NMC-W-1-1_bin.57.purify_k141_270423,2020_NMC-W-1-1_bin.57.purify_k141_270423_305095-321663
5213,2020_NRPC-20W-3-1_bin.29.purify_k141_200445_4,known_defense,2020_NRPC-20W-3-1_bin.29.purify_k141_200445,2020_NRPC-20W-3-1_bin.29.purify_k141_200445_2961-9142
5214,2020_CBL-w4_bin.157.purify_k141_1146503_16,candidate,2020_CBL-w4_bin.157.purify_k141_1146503,2020_CBL-w4_bin.157.purify_k141_1146503_13415-15918
5214,2020_CC-20W-1-10m-1_bin.140.purify_k141_73070_9,candidate,2020_CC-20W-1-10m-1_bin.140.purify_k141_73070,2020_CC-20W-1-10m-1_bin.140.purify_k141_73070_7218-9715
5214,2020_NMC-W-8-5m-2_bin.121.purify_k141_453052_7,candidate,2020_NMC-W-8-5m-2_bin.121.purify_k141_453052,2020_NMC-W-8-5m-2_bin.121.purify_k141_453052_7029-9530
5214,2020_QHH12-W1_bin.11.purify_k141_824038_12,candidate,2020_QHH12-W1_bin.11.purify_k141_824038,2020_QHH12-W1_bin.11.purify_k141_824038_9092-11665
5214,2021-QHH-W8_bin.10.purify_k141_870022_10,candidate,2021-QHH-W8_bin.10.purify_k141_870022,2021-QHH-W8_bin.10.purify_k141_870022_7759-10155
5215,2020_CC-20W-1-0m-1_bin.53.purify_k141_247783_2,candidate,2020_CC-20W-1-0m-1_bin.53.purify_k141_247783,2020_CC-20W-1-0m-1_bin.53.purify_k141_247783_1-1707
5215,2021-BMC-LBM2_bin.13.purify_k141_83137_4,candidate,2021-BMC-LBM2_bin.13.purify_k141_83137,2021-BMC-LBM2_bin.13.purify_k141_83137_2341-3881
5215,2021-DTH-W3_bin.14.purify_k127_379278_2,candidate,2021-DTH-W3_bin.14.purify_k127_379278,2021-DTH-W3_bin.14.purify_k127_379278_2-1694
5215,2021-ZJZBSD-W51_bin.37.purify_k127_509483_12,known_defense,2021-ZJZBSD-W51_bin.37.purify_k127_509483,2021-ZJZBSD-W51_bin.37.purify_k127_509483_8775-11081
5216,2021-CBL-W2_bin.115.purify_k127_3272594_3,known_defense,2021-CBL-W2_bin.115.purify_k127_3272594,2021-CBL-W2_bin.115.purify_k127_3272594_876-2628
5217,2021-CE-W1_bin.89.purify_k127_179846_2,candidate,2021-CE-W1_bin.89.purify_k127_179846,2021-CE-W1_bin.89.purify_k127_179846_3-2967
5218,2020_NRPC-20W-1-7.5m-1_bin.61.purify_k141_511410_3,known_defense,2020_NRPC-20W-1-7.5m-1_bin.61.purify_k141_511410,2020_NRPC-20W-1-7.5m-1_bin.61.purify_k141_511410_2-2926
5218,2021-HH-W5_bin.31.purify_k127_555951_3,known_defense,2021-HH-W5_bin.31.purify_k127_555951,2021-HH-W5_bin.31.purify_k127_555951_110-1858
5219,2021-HHXL-3M-W1_bin.14.purify_k141_721348_2,known_defense,2021-HHXL-3M-W1_bin.14.purify_k141_721348,2021-HHXL-3M-W1_bin.14.purify_k141_721348_21-1406
5220,2021-LU-LBM3_bin.21.purify_k141_377765_4,candidate,2021-LU-LBM3_bin.21.purify_k141_377765,2021-LU-LBM3_bin.21.purify_k141_377765_594-2221
5221,2021-LU-W1_bin.84.purify_k127_429812_3,candidate,2021-LU-W1_bin.84.purify_k127_429812,2021-LU-W1_bin.84.purify_k127_429812_230-1806
5222,2019_TBLU-06_bin.11.purify_k141_533785_15,candidate,2019_TBLU-06_bin.11.purify_k141_533785,2019_TBLU-06_bin.11.purify_k141_533785_12265-13778
5222,2020_CESD-W-1_bin.14.purify_k141_249010_6,candidate,2020_CESD-W-1_bin.14.purify_k141_249010,2020_CESD-W-1_bin.14.purify_k141_249010_8008-9655
5222,2020_CN-B-W-2_bin.219.purify_k141_20517_4,candidate,2020_CN-B-W-2_bin.219.purify_k141_20517,2020_CN-B-W-2_bin.219.purify_k141_20517_5218-6817
5222,2020_KMC-20W-1-10m-1_bin.6.purify_k141_271591_3,candidate,2020_KMC-20W-1-10m-1_bin.6.purify_k141_271591,2020_KMC-20W-1-10m-1_bin.6.purify_k141_271591_341-1928
5222,2020_TMRSD2-W1_bin.164.purify_k141_13894_3,candidate,2020_TMRSD2-W1_bin.164.purify_k141_13894,2020_TMRSD2-W1_bin.164.purify_k141_13894_263-1880
5222,2020_ZJZB-W-3_bin.32.purify_k141_864464_4,candidate,2020_ZJZB-W-3_bin.32.purify_k141_864464,2020_ZJZB-W-3_bin.32.purify_k141_864464_4967-6584
5222,2021-BQZB-W1_bin.46.purify_k127_180076_3,candidate,2021-BQZB-W1_bin.46.purify_k127_180076,2021-BQZB-W1_bin.46.purify_k127_180076_603-2425
5222,2021-CBL-LBM4_bin.19.purify_k141_355072_4,candidate,2021-CBL-LBM4_bin.19.purify_k141_355072,2021-CBL-LBM4_bin.19.purify_k141_355072_1542-3099
5222,2021-CBL-W5_bin.91.purify_k127_1372785_2,known_defense,2021-CBL-W5_bin.91.purify_k127_1372785,2021-CBL-W5_bin.91.purify_k127_1372785_1-1381
